Type,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,RescuerID,VideoAmt,PetID,PhotoAmt,AdoptionSpeed,description_wordcount
1,1,218,0,2,1,2,5,2,1,2,2,2,1,2,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,cf76c794a,1.0,1,24
2,30,266,0,3,1,6,7,2,2,1,1,1,1,2,2,41326,8e38d0247f527531b885c1726fec2bff,0,54959e674,1.0,1,28
2,3,266,0,2,4,0,0,2,1,2,1,1,1,1,0,41326,0a6dda5fb471f2abece20db3351cc147,0,af28491d1,4.0,4,49
1,20,307,0,2,3,5,7,2,2,1,1,1,1,1,0,41325,60b71c16249c9f6381ce3d57a78027db,0,acc76c678,2.0,4,153
1,11,20,0,2,1,2,7,2,1,1,1,3,1,1,0,41326,1d6add3fb44437d666e39e92a9917ee2,0,dfcd19237,2.0,0,11
1,1,307,0,3,1,2,7,2,1,2,2,2,1,6,0,41326,926c28033bca9a934ec1e0908b38da97,0,c96423707,5.0,2,15
1,3,307,307,2,1,7,0,2,1,1,1,2,1,1,0,41330,4a766bd5a7dc816451fa657a86275c37,0,5382ef1e5,1.0,3,33
1,4,307,0,2,1,2,7,2,2,2,2,2,1,1,0,41326,c2fa42254dcd3b13de7dcf78debff95c,0,5971694db,4.0,1,46
1,24,20,72,2,1,2,7,2,2,1,1,1,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,c3a52fbbe,11.0,4,57
1,72,307,0,2,1,7,0,1,2,1,1,1,1,1,0,41326,d58457523e29e56615d405d36735ac20,0,29778124f,2.0,4,113
2,3,266,0,2,1,7,0,1,1,1,1,2,1,1,0,41335,01324415629b56298d9756e3b6f8b2ba,0,fb9a1cf69,6.0,3,61
2,12,285,0,2,1,2,3,1,2,1,1,1,1,1,0,41332,babbfffd4f7e9275c1a164c33e1c9ca6,0,050afc987,5.0,1,41
2,2,266,0,2,4,7,0,1,1,1,1,2,1,3,0,41401,3693af20f57afad9524f55621d927d0c,0,8eece1c0c,7.0,2,91
2,2,265,0,1,3,0,0,2,1,2,1,2,1,1,0,41326,72da73fe3eec6c512cc04371f97760b5,0,58a4768a6,14.0,3,153
2,5,266,0,1,1,3,6,2,1,3,1,1,1,1,0,41401,90569c3f7cb0af35cba5dac82c0ac9d7,0,113252df2,4.0,0,49
1,5,307,0,2,1,0,0,2,1,3,1,3,1,1,0,41326,85d68fcc43c140f21aa5bdf07518c190,0,2f7da7f8f,2.0,2,10
2,0,266,266,3,1,2,7,2,1,2,2,2,1,5,0,41326,39e3aa8b4863f15e1491385a38583480,0,8553b7037,14.0,3,124
1,3,307,0,2,2,0,0,2,2,2,2,2,1,1,0,41401,67aaec5aff8f8f5b7d4ae4439dacd31e,0,aa795e561,3.0,4,15
1,2,307,0,2,5,7,0,2,1,2,2,2,1,1,0,41401,07c785b0cbee4cc7d9ec6032f514e752,1,428877021,5.0,2,27
1,120,152,0,2,1,0,0,1,1,1,1,2,2,1,0,41326,744fa4278196568a18fcf5cd7d324ed2,0,8b6867433,3.0,1,37
2,2,266,266,3,6,0,0,2,2,2,2,2,1,2,0,41326,4683fdfb21ab23a3c99e5bc52593bc66,0,d837f80dd,4.0,1,61
1,2,307,0,2,1,2,0,2,1,2,1,2,1,1,0,41326,eb56700908bde2bca948a76eb4ba47b2,0,eaf13651e,1.0,1,9
1,8,307,0,1,1,0,0,2,1,1,1,1,1,1,0,41326,5353488c3d8f421e0b18e96eebe4e39f,0,f82aa539c,3.0,4,39
2,3,265,0,1,1,7,0,2,2,1,1,2,1,1,50,41326,23e54862081be8893f32f88cfb2f4bad,0,efe569ca6,2.0,2,18
1,12,307,0,2,1,3,7,2,2,1,1,1,1,1,100,41327,fd970cc91d06d82eebf046340137b272,0,df6205194,5.0,3,42
2,3,266,0,3,1,6,7,2,1,2,2,2,1,3,0,41326,a6f8ebc11ce005afa350df73393c8526,0,7433339b9,0.0,4,25
1,2,307,307,2,2,0,0,2,2,2,1,2,1,1,0,41326,b53c34474d9e24574bcec6a3d3306a0d,0,ca7075738,2.0,2,3
1,10,218,0,1,2,0,0,2,2,2,1,2,1,1,0,41326,7b107e61f7d24a581e46e0abc4d2a7a7,0,0b6457bf5,3.0,3,7
2,3,266,0,1,2,3,5,2,1,2,2,2,1,1,0,41326,dcef30bd2e575a04b3b353809fc7f04c,0,1ff148919,1.0,2,5
1,1,307,0,3,1,2,0,2,1,2,2,2,1,2,0,41336,ffed83297757c1c19681024e7ee670aa,0,fe15cb88c,1.0,2,109
2,2,299,266,2,1,2,6,2,1,2,1,2,1,1,0,41401,979b19faf60e4904eca24c204af1a50f,0,dd5275a60,6.0,1,96
1,36,307,141,2,5,0,0,2,1,2,1,1,1,1,0,41326,0024436fd0c6e89b7c94f3fdc676b6b4,0,c0898504e,5.0,2,64
1,1,307,307,2,1,7,0,2,1,2,1,2,1,2,0,41401,aa1267d4a944d78f38eded10663b3920,0,1ed0c2a41,26.0,2,174
1,2,307,0,2,6,0,0,2,1,2,2,2,1,1,0,41326,e194190fa50fdc969ef1e4d063ea7851,0,386990598,2.0,0,122
1,15,307,307,1,2,0,0,2,1,1,1,1,1,1,100,41326,c80494754ed6e424d30d117d321c333e,0,5ea1f2c39,5.0,4,95
1,6,307,0,2,2,0,0,2,1,1,1,1,1,1,0,41326,fc7d315a17b33e3b54d09a1afd742ced,0,88c0e21d1,3.0,2,309
1,1,307,0,2,2,5,7,2,2,1,2,2,1,1,40,41327,7f74401ff1a7ca18737bc527ccf23a45,0,226e8fe7c,1.0,4,62
1,36,109,0,1,3,0,0,2,3,3,3,2,1,1,0,41401,6eaa92fc1ed51fab37780b19b7f81e0d,0,f288b4919,3.0,3,59
2,0,266,266,3,1,2,7,2,1,2,2,2,1,5,0,41401,78ec79634d350f6850fdd4a335cab431,0,0f80c9dc5,1.0,2,19
2,4,247,0,2,1,4,7,1,1,1,1,2,1,1,0,41401,ad2859d0fa6f0f0b40e227cc5520963d,0,d89ce4c76,3.0,1,98
2,24,292,0,2,4,6,7,3,1,1,1,1,1,1,0,41401,4e0597386fe3231eddf92a5280250308,0,21579dbcc,2.0,1,7
1,2,307,307,2,2,0,0,2,2,1,1,2,1,1,0,41326,b53c34474d9e24574bcec6a3d3306a0d,0,f83096577,3.0,1,2
2,1,265,0,2,1,0,0,1,2,2,2,2,1,1,100,41326,dca6e59d589d8a712b4e7b0c57b0c48d,0,3bb86aa8f,5.0,2,52
1,36,103,307,1,1,0,0,2,1,2,2,2,1,1,0,41326,bdc8eca0f1762ecfa410dda27aaad8a8,0,a34cf041b,1.0,3,44
2,1,282,283,3,1,4,0,1,3,2,2,2,1,4,0,41326,1b5c94c2261ab119ed445acdd2c8fed6,0,293061205,4.0,0,127
1,1,307,0,2,2,7,0,2,1,2,2,2,1,1,0,41326,88a21c30883ab70a93e09035e0a9a754,0,1020c8f00,2.0,2,100
2,3,299,264,1,3,0,0,2,2,2,1,2,1,1,100,41401,d3eba52a0d3bdb3b3a39945e4a596913,0,f61cb2ecd,5.0,3,95
1,24,19,0,2,2,5,0,2,1,3,1,3,1,1,0,41326,744fa4278196568a18fcf5cd7d324ed2,0,6dbed5324,1.0,1,17
2,1,266,303,2,1,2,0,3,1,2,1,2,1,1,0,41326,d1e1453dada02f864f4b1ac125813848,0,ffe0f06ab,1.0,2,69
2,1,266,0,3,1,4,7,2,1,2,2,2,1,4,0,41326,89e38f1dc3b54154d9f976e67012ecc6,0,b932b3915,7.0,2,141
1,60,307,0,3,1,2,0,2,1,1,1,1,1,3,0,41330,60689896aa0edff3a4f05b890bdafd26,0,066498aa1,3.0,3,71
1,1,307,0,1,1,7,0,2,1,2,2,2,1,1,20,41327,7ed6d84e2e6879245e55447aee39c328,0,758a6def9,1.0,2,25
2,2,265,0,2,2,0,0,1,2,3,1,2,1,1,0,41326,66b83e0a1e1065659d4c7787da6ba35c,0,ab8a8e5c9,7.0,2,9
1,1,307,0,2,1,2,0,2,1,2,2,2,1,1,0,41326,acb8fe0f20cbc683032b2d8c2a90bab3,0,7821d724c,4.0,2,3
2,1,300,0,3,1,6,7,2,2,2,1,2,1,2,0,41401,9ebe2ff7908a035546f7d69dae8604d8,0,1a51506e1,5.0,1,72
1,48,307,0,2,2,5,0,2,1,1,1,1,1,1,0,41401,f9c042116011bccd2b837876b060d720,0,5e74dfc90,1.0,4,47
1,2,307,0,2,2,7,0,2,1,2,2,2,1,1,0,41326,25184a55b5ab6203e15df42feae46a11,0,faf4fd269,1.0,2,31
2,0,266,0,1,1,7,0,1,1,3,3,2,1,1,0,41325,445ec440cf783180ab2e73c26ffe50f1,0,4f623a979,4.0,3,41
2,12,265,0,1,4,7,0,2,2,2,1,1,1,1,0,41326,e194190fa50fdc969ef1e4d063ea7851,0,3105b0012,3.0,1,75
2,7,299,0,2,2,3,4,2,1,3,3,2,1,1,0,41327,bbf1090092818dea936fc7f5b7cd324b,0,4ad400ba0,2.0,4,54
1,3,307,0,3,1,5,7,2,1,3,3,3,1,3,0,41401,aab827a9ea617772101d6a7610a46faa,0,85188cb67,1.0,3,40
2,16,266,0,2,1,6,0,2,2,1,1,1,1,1,0,41401,e12c169309718b492263c874a1d7b88a,0,ba3ee71f8,3.0,4,68
2,3,243,0,2,2,0,0,1,1,1,1,2,1,1,0,41336,47e5dae3afdf71a07c798da773956e30,0,0a4fc94e5,1.0,2,19
1,2,307,0,2,2,5,0,2,1,2,2,2,1,1,0,41326,d764c4fd47f73438f82f2e7f11c8624e,0,d19f035bc,2.0,4,80
2,5,266,0,1,1,6,0,2,1,2,1,2,1,2,0,41326,1565d406c559212ca01bba319c615c1f,0,087313ba2,17.0,2,127
1,42,307,0,2,1,0,0,1,1,1,1,1,1,1,0,41326,d58457523e29e56615d405d36735ac20,0,b3b26191c,2.0,4,115
1,3,202,307,2,2,4,7,2,2,3,3,3,1,2,0,41326,d4a321a40f5d249cf1f5ccf898314a37,0,84e1e59d5,24.0,1,2
1,3,141,307,2,1,7,0,2,1,2,2,2,1,1,0,41325,3550120cf55a324cad448403189d511b,0,2b5249852,5.0,0,43
1,3,307,0,1,1,2,0,2,1,2,2,2,1,1,0,41326,3330eeb3cbc264a6c64305cfa56266a9,0,bb0dddcf2,3.0,4,23
2,1,266,0,2,1,4,7,1,1,2,2,2,1,1,0,41401,e346f077cadc00e0143e4e756ca49f9d,0,824db46ba,0.0,4,43
1,23,179,205,2,5,0,0,2,2,1,1,2,2,1,0,41326,5decac3754fc710ee7f179f4a5d0d850,0,a6e33dddf,0.0,0,5
2,2,266,304,2,1,3,7,1,2,1,1,2,1,1,0,41326,0ee34ffbd61f4bd73205a66506adcf40,0,33aa18b41,4.0,1,71
1,12,307,0,2,1,2,0,1,2,1,1,3,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,dcd93c794,1.0,3,6
1,2,307,0,1,2,0,0,2,1,2,1,2,1,1,0,41326,001e42763024f9d4abe31e79472b1827,0,9dfcbe364,1.0,3,18
2,2,266,285,1,3,4,7,1,2,2,2,2,1,1,0,41326,68ab6fa8d80cd31fb00e813605b4fcee,0,1bcec6d18,3.0,2,89
2,3,266,0,1,2,7,0,1,1,1,1,2,1,1,0,41401,021b9160830b42f5788754c3500d8990,0,4cfbb4616,2.0,1,20
1,31,103,218,2,1,2,5,2,2,1,1,1,1,1,0,41326,7ba6596d2675824b5f670b4eb4732b41,0,84c1afe03,2.0,4,25
1,1,307,189,2,1,2,0,2,1,2,1,2,2,1,0,41326,60e55acb383f0975a6f082ef425ba3e1,0,861d65847,10.0,1,84
2,3,265,0,3,1,4,6,1,2,2,2,2,1,2,0,41401,cda1b3fc5140fa0b40348238d4547491,0,90bc90da2,6.0,1,99
1,1,307,307,2,1,2,0,2,2,3,3,2,1,1,0,41326,86a79080944cc9d3c0228269e4c5c6e9,0,1bbadc050,1.0,4,81
1,2,307,0,1,1,7,0,2,1,1,1,1,1,1,0,41330,1b4858cd1738f2e040e2f10602e823a0,0,90b927fdd,3.0,3,9
2,2,266,265,1,1,6,0,2,1,1,2,2,1,1,100,41401,54eb44194eda55128f22fc8b014f6d8f,0,7fa23fd14,4.0,1,74
1,1,307,0,3,1,2,0,2,2,2,2,2,2,2,0,41330,59189fa4a451de95768043a2e899937a,0,a0da2621e,6.0,4,21
1,24,307,0,2,2,0,0,2,2,1,1,1,1,1,0,41401,ee2747ce26468ec44c7194e7d1d9dad9,0,7ddf00d90,2.0,4,91
2,13,266,0,1,1,2,7,2,1,1,1,2,1,1,0,41326,ed99146e732ab5db356d2cc69617f215,0,630e96c9d,3.0,1,50
1,108,20,0,2,3,5,0,2,1,1,1,2,1,1,0,41327,4e342a956a49588ab8d68c7d737053f4,0,a20880c1d,1.0,3,18
1,2,307,307,2,2,0,0,2,1,1,1,2,1,1,30,41326,ed16eed057fd0138d616f9aac53c3c9c,0,c33c82dd5,4.0,4,89
2,5,266,0,3,1,4,7,2,1,1,1,1,1,2,0,41326,e77b38ed134d5a302f5bdd9b162d3679,0,acd9e66f1,3.0,1,135
1,12,307,307,1,1,2,7,2,2,3,3,3,3,1,0,41336,e6331ac470fd6d2da3dadb652e618b39,0,ba54e88a9,3.0,4,137
1,6,307,0,2,2,3,0,3,1,1,1,1,1,1,0,41332,096fc1c1a9a023fe6718b7415d8f4792,0,a6c7f3a13,6.0,4,6
2,2,299,0,1,1,2,0,1,2,2,2,2,1,1,0,41326,66044942690776d858708bfc7c166078,0,4ffbe0538,4.0,2,36
2,3,266,0,2,1,7,0,2,1,3,1,2,1,1,0,41401,c00756f2bdd8fa88fc9f07a8309f7d5d,0,0792dbfa4,5.0,3,13
2,2,266,292,2,1,7,0,2,1,2,2,2,1,1,0,41325,d359a7aa62377e6e7e182f56931778b6,0,cff80e84d,1.0,2,10
2,3,266,0,1,1,5,6,1,1,2,2,2,1,1,0,41326,da83593e699cf7a1dc4388a6db5baf38,0,a7554fc9e,5.0,1,5
2,1,266,0,3,3,4,6,1,1,1,1,2,1,3,0,41326,29d21c8d73c1c4f10395242553a61a7c,0,3338e5ec6,5.0,3,309
1,24,179,205,2,1,7,0,1,2,3,1,2,1,1,0,41326,7a22a977b447e38f94017409294d1932,0,447233a49,5.0,3,20
2,3,265,0,2,3,6,7,2,2,1,2,2,1,1,0,41326,bfca18736809a8c67483ea140aaf05b9,0,5b6add800,4.0,2,81
1,60,307,307,1,1,2,7,2,2,1,1,2,1,1,0,41336,4906fd1bcbc41048bd45e37e7a99a7e6,0,b2b3baca1,2.0,2,42
2,1,264,266,1,2,3,7,3,1,2,2,2,1,1,0,41326,a9caef3f98e67bfac9093cca79e20b93,0,b9e27a268,4.0,3,92
2,2,266,0,2,2,0,0,1,2,2,2,2,1,1,0,41330,0666207a1f810314815492119dec73ff,0,469e709ba,1.0,4,29
1,12,307,307,1,2,4,0,2,2,3,3,3,1,1,0,41401,42d8ff353fbe3e1db8ae40b84974d576,0,262d7f006,7.0,4,46
1,3,307,0,1,1,2,7,2,1,2,1,2,1,1,50,41332,5177fbba9abe23520baa9cfd6ed6a9bc,0,175f4a910,2.0,4,44
1,36,60,0,1,2,0,0,1,1,1,1,2,2,1,0,41326,73f3774530fb75bef2f892b6c165be64,0,b8ccf4b62,3.0,1,89
1,12,111,307,1,2,0,0,3,1,1,1,1,1,1,0,41401,ee2747ce26468ec44c7194e7d1d9dad9,0,7d1030b42,2.0,4,67
1,49,69,0,2,2,0,0,2,2,1,1,2,1,2,0,41327,e43e4ab1027ff8ae36947ac015aa4de7,0,94019dc75,2.0,1,82
2,3,264,292,3,1,4,7,1,3,2,2,2,1,3,200,41326,917525ed791dd0b927e07cda8059e125,0,b9405015b,1.0,3,65
1,2,307,0,2,2,0,0,1,1,3,3,2,1,1,0,41326,044d21ef21e36ec2ebd8db7177ab22d0,0,1035db262,2.0,0,61
1,3,307,0,2,1,2,0,2,1,2,1,2,1,1,0,41326,1d3441a8f19d8fc42969688b4d2be2f6,0,59e59bd5a,2.0,3,27
1,2,307,307,2,2,0,0,2,2,2,1,2,1,1,0,41326,b53c34474d9e24574bcec6a3d3306a0d,0,554c80a2a,10.0,3,2
2,7,266,0,2,1,7,0,1,1,1,1,1,1,1,0,41401,638b74ed6b098c239184625b1211ecee,0,2a69070a9,4.0,4,9
1,3,307,0,1,2,0,0,2,1,2,1,2,1,1,0,41326,722916425271866fa52e25113a00d490,0,8d8895245,4.0,3,100
2,3,266,0,2,1,0,0,1,1,2,2,2,2,1,0,41401,313b26f708541082eb54f6452fe4d905,0,d70af36fd,1.0,4,3
1,4,307,307,2,1,2,7,2,1,2,2,2,1,1,0,41401,b770bac0ca797cf1433c48a35d30c4cb,0,a120cae65,1.0,2,12
1,6,75,205,2,2,5,0,1,2,3,1,1,1,1,0,41401,c00756f2bdd8fa88fc9f07a8309f7d5d,0,7cf37c7e2,5.0,1,77
1,4,307,0,2,1,2,7,2,1,2,1,3,1,1,0,41326,698778ca5f91e6ad08c9d95b90c2d99d,0,374b76068,2.0,4,32
2,3,266,0,2,1,2,6,2,1,3,3,3,1,2,0,41401,13e4a6bcd400e886b37a6480acbc44e3,0,70112a1b9,2.0,2,51
1,2,307,0,2,1,7,0,2,1,1,3,3,1,1,0,41327,cccb18b8f8b81862f9a1ebc65d651d22,0,9f2dd031a,1.0,4,17
1,1,307,0,3,2,3,5,2,1,1,1,1,1,3,0,41326,6442af3808c74f34c49b6c30ef415498,0,79a9a7b05,5.0,2,44
1,12,307,0,2,1,0,0,2,2,1,1,1,1,1,0,41401,2c9622b12aad7af0a9a48cae523a6bf3,0,bf90589d1,1.0,4,33
1,53,182,0,2,1,5,0,2,1,1,1,1,2,1,0,41326,aaaff68b63d113e632bc5b0fce1ccd3c,0,e375cb119,1.0,0,37
1,2,307,0,3,1,2,5,2,2,3,3,2,1,9,0,41401,ee2747ce26468ec44c7194e7d1d9dad9,0,1e87e4110,5.0,4,18
2,12,254,0,2,1,2,7,2,2,1,1,1,1,1,0,41401,638b74ed6b098c239184625b1211ecee,0,2932eac8e,1.0,4,7
1,24,20,0,2,1,2,7,2,1,3,3,3,1,1,0,41401,459c315c3bc47ca6e17c12beb9bb82ef,0,6aee1d8da,2.0,3,18
1,8,307,189,1,1,0,0,3,1,1,1,1,1,1,0,41326,d21f689eab9b3faa1b738ecc836b4b36,0,679e98b95,1.0,2,59
2,2,266,0,3,1,6,7,2,2,3,3,3,1,10,0,41401,2139529a1f38f7138fba6ee66c2bf740,0,39fc7e6d8,4.0,4,109
1,2,307,0,2,1,7,0,3,1,2,1,2,1,1,50,41326,cb076d8ab7ea64284bfb0edbabd10f24,0,484915b4f,16.0,2,613
2,5,266,299,1,3,4,5,1,1,2,2,2,1,1,0,41326,3d705260a5eb049510ce87c718f30f92,0,9abe933fd,7.0,2,129
2,1,266,266,3,1,6,7,2,1,2,1,3,1,5,0,41326,0b65c9795c3f969870365b68c102fb81,0,a972114e1,5.0,4,143
2,2,299,0,1,1,6,0,1,2,2,2,2,1,1,0,41401,ff06e3824d241173585c9a397bb7dbcf,0,f1fe2758a,2.0,1,45
1,1,307,307,3,2,5,7,2,1,2,2,2,1,5,0,41401,78ec79634d350f6850fdd4a335cab431,0,417c09a08,5.0,2,22
1,24,307,307,3,1,2,7,2,2,1,1,1,1,3,0,41401,39979ae0f76b3fc311bb7641db7148b5,0,f6fac7b56,5.0,4,107
1,12,307,0,2,1,7,0,2,1,3,3,3,1,1,0,41327,85325748b6cb1a0578773e0f4f430097,0,8655a46ed,3.0,3,60
1,48,307,307,1,1,2,0,3,2,3,1,2,1,1,0,41325,acc3ebc1dbd18f62c3dbc43bbe0d9eb3,0,1f9b856e0,2.0,4,125
2,4,266,0,3,1,2,4,2,1,2,2,2,1,4,0,41326,49e1f030bf4498092b02afb289cca428,3,b574af70f,6.0,2,97
1,1,307,0,3,1,2,5,2,2,2,2,2,1,8,0,41401,0ceba3fa08c90b321a0c93e07cc1a51c,0,e9ec4d543,14.0,4,118
1,24,307,0,2,1,2,0,2,2,1,1,1,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,ea39ef3ae,3.0,2,55
2,1,266,0,3,1,4,7,1,1,2,2,2,1,3,0,41326,d45933c59fe1a84f5ba0ad5660bd2912,0,f34b0a578,2.0,1,51
1,1,307,307,2,1,2,3,1,1,3,3,3,1,2,0,41326,a1d05d8b7a267cca9cfef3f885afa9a4,0,9bd70dc2b,5.0,1,58
2,2,265,0,2,1,7,0,2,2,2,2,2,1,1,0,41401,22d9e67d412f25866e09f2c098a6ebef,0,685b2cbe4,4.0,3,36
1,1,307,0,2,5,7,0,2,1,1,1,2,1,1,50,41326,712c65e54720de368ac73b93b3f073a1,0,be3508ce5,3.0,1,16
2,4,264,0,1,5,0,0,3,2,1,1,2,1,1,0,41330,0c4fd3495a2afe8d83ab6b1408240ea0,0,b7e7211e7,4.0,1,14
2,11,266,0,2,2,6,7,2,1,1,1,1,1,1,0,41326,5370aa07cbde056b48dab33fc1a4626d,0,2c3d7804c,3.0,3,47
2,4,263,266,2,2,4,5,1,1,2,2,2,1,1,0,41326,d835d7d98b94ec261d6d889a39eaed73,0,09eca4557,3.0,3,76
1,8,42,307,1,5,0,0,2,1,1,1,1,1,1,0,41330,763afda8d98232f676064b103cb01362,0,ef896feeb,3.0,4,6
2,5,266,0,1,2,7,0,2,1,2,2,2,1,1,0,41401,76e01d3c33dc016d6bcdd74bcd329d18,0,1871dd283,1.0,2,9
1,3,307,0,2,5,7,0,2,2,2,2,2,1,1,0,41327,1d0b25a46e557cfd8bf9207ce7b0d054,0,c45e47c4c,3.0,1,105
1,2,307,0,1,2,7,0,2,1,1,1,2,1,1,0,41326,d764c4fd47f73438f82f2e7f11c8624e,0,c5af48975,7.0,2,47
2,6,273,0,1,1,7,0,2,2,2,2,2,1,1,0,41326,bdcd88269497fca1f2a5954e34fd1319,0,f07e35bb8,3.0,4,27
1,2,141,307,2,2,4,5,2,2,2,1,2,1,1,0,41326,db784cbcf321e1d8856b312638b94113,0,c8c7ef646,8.0,2,63
1,2,307,0,1,1,2,0,2,1,2,1,2,1,1,0,41326,eb56700908bde2bca948a76eb4ba47b2,0,387a8e71a,1.0,1,7
1,2,307,0,2,1,0,0,2,1,1,1,2,1,1,0,41401,c00756f2bdd8fa88fc9f07a8309f7d5d,0,3b4b4cb9c,5.0,3,28
1,2,307,0,2,1,2,5,2,2,1,1,2,1,1,0,41327,fd970cc91d06d82eebf046340137b272,0,2bf2c6260,4.0,3,40
2,2,266,254,2,1,4,7,2,1,2,1,2,1,1,0,41326,e62135526c27156b8479420aad166317,0,f104f8045,3.0,3,82
1,24,307,0,2,1,7,0,2,1,1,1,1,2,1,0,41324,9e998c258ac0e00e14278682389220b6,0,745fd19b8,3.0,3,148
1,1,307,0,3,2,7,0,1,1,2,2,2,1,3,0,41332,fc5771093356d3e273243738cefea43e,0,9a3224461,23.0,3,138
1,2,307,0,1,1,7,0,2,2,1,1,2,2,1,0,41401,94da9402f94f49d7a86e6cd1ec45433c,0,f861fe441,4.0,2,57
1,84,100,0,1,3,7,0,2,1,1,1,2,1,1,100,41327,1c082d04b91e7b76dd15002225c04c37,0,c32940f0f,7.0,2,112
1,1,307,307,2,2,0,0,1,1,2,2,2,1,3,0,41326,1b9c562d02940f66e31ce2b8168bd32e,0,77bb4ce3a,12.0,1,33
1,1,307,0,2,1,0,0,2,1,2,1,2,1,1,0,41326,3b074cadd2350de62dca7056b9bab6f4,0,9fb2a918d,5.0,3,52
1,12,307,0,2,7,0,0,2,1,3,1,3,1,1,0,41326,39e0becfe7fe8d4089b585a05148dfa7,0,abaf6c9ee,6.0,1,6
1,3,307,307,3,3,5,7,2,1,3,3,3,1,2,0,41326,bc5b36591a358c3b5b0fbbeb7fb697eb,0,799cbc9e1,5.0,2,53
2,6,250,0,1,1,0,0,2,2,2,2,2,1,1,0,41326,dc0dcc419197c5d8afa7d07388ea7a0d,0,55f1edd7d,1.0,2,24
2,4,266,0,2,6,7,0,2,1,1,1,3,1,2,0,41336,e4b89c3a610261c2e1bc7322f2cd6561,0,1d3dd0cb8,2.0,4,12
2,6,274,0,1,6,7,0,2,1,2,1,1,1,1,0,41326,7521101a5faeab53f7998fa9206e2b70,0,12ccd5019,2.0,2,16
2,12,292,0,2,1,2,3,1,2,2,1,1,1,1,150,41401,9a50c5d66f407a71f04cb6e0ef08c929,0,b51b41933,19.0,2,24
1,60,179,0,2,5,0,0,1,2,1,1,1,1,1,0,41336,c4423145c52074376d5172b5607b1713,0,097dd9931,1.0,4,18
2,12,266,0,2,1,7,0,2,1,1,1,2,1,1,0,41336,caf34b4eca7c903d8afac092b9b2091a,0,86b3239e9,1.0,2,57
1,1,307,307,2,1,7,0,2,1,2,3,2,1,1,0,41326,4e647092d3a619c5c5e3766e6106dd19,0,c0545b660,1.0,2,8
2,2,266,0,1,3,4,0,1,1,2,1,2,1,1,30,41326,58daf3e7ad33d15f8d5a24c209c290f4,0,f0e2f80c5,4.0,1,90
2,21,266,0,2,1,6,7,2,2,3,1,1,1,1,0,41326,75ab84902f6d1355b7d12884e122713c,0,c93e86f5d,8.0,4,98
1,12,307,0,1,2,0,0,2,1,1,1,1,2,1,0,41326,2b3254f48266e9c9f32e21d7a7dbf2a6,0,b477ad589,1.0,3,50
1,3,307,307,2,1,7,0,2,1,2,2,3,1,2,0,41326,5c3518d168a9a12ea20d286172f3fd85,0,0af142ee3,2.0,4,17
2,3,266,0,2,1,4,7,2,1,1,1,2,1,1,0,41326,9cf09abb0f942be59c4b134c4d245583,0,eb7f34ac5,1.0,2,3
1,4,141,307,2,1,0,0,2,1,3,3,3,1,2,0,41327,cccb18b8f8b81862f9a1ebc65d651d22,0,bd56db16a,5.0,3,23
2,2,292,265,3,2,5,7,1,2,2,2,2,1,4,0,41401,7481ae53e9c9e403bf7f64aaa7f8e20a,0,eb1f2f2f0,27.0,0,103
2,3,266,0,1,6,7,0,1,1,1,1,1,1,1,50,41326,acb6d8556fbfe409c70cb8617d200e45,0,7d6298b6e,8.0,4,85
1,2,307,0,1,1,2,7,2,2,2,2,2,1,4,0,41326,507af30fabc5c40d30ec7643e982e013,0,615afad71,5.0,4,52
1,54,178,0,1,2,5,0,1,2,3,3,3,1,1,0,41326,37dce09bd231edb736017cd182752f37,0,1528d2a61,12.0,2,423
2,1,266,0,2,1,7,0,2,1,2,1,2,1,1,0,41401,b770bac0ca797cf1433c48a35d30c4cb,0,02fee7295,2.0,2,9
2,1,266,0,2,2,0,0,3,1,2,1,2,1,1,0,41326,363224a91c55e330789d30edb025d865,0,3402b3970,4.0,2,38
1,108,69,69,1,2,0,0,1,3,1,1,1,1,1,0,41330,60689896aa0edff3a4f05b890bdafd26,0,1e7a3b766,3.0,1,71
1,2,307,0,2,2,0,0,2,1,2,2,2,1,2,0,41401,6ea8b08867ba89bb8010460b2a9007a8,0,6ce342cfe,9.0,1,32
1,5,20,0,1,1,2,7,2,1,1,1,2,1,1,0,41327,c686a877fa5615b680195e885f5a91d4,0,5f20dde82,5.0,1,80
2,1,266,0,2,1,2,3,2,2,2,2,2,1,1,0,41326,93670bdf022250c423ab8cdf7810fa5f,0,56ae25223,4.0,2,12
2,3,265,0,3,1,6,7,2,2,2,2,2,1,3,0,41401,856d527187a16f316cad728b63b1cdb7,0,56e231a77,4.0,4,20
1,2,307,0,3,1,2,0,2,2,2,2,2,1,3,0,41336,84296cd53ffc747a6a0e49c5d5134bfc,0,d168549f2,5.0,2,66
1,3,307,307,1,2,0,0,2,1,2,1,2,1,1,0,41326,186ec67443d30746953da6b38195fc71,0,b9e604ca1,4.0,1,45
